college_tier,cgpa,internships,github_projects,backlogs,hackathons,certifications,skills,advanced_skills,intermediate_skills,basic_skills,aptitude_score,job_role,salary_lpa
Tier 2,7.02,1,1,0,2,0,"TensorFlow, Node.js, JavaScript",1,1,1,45.7,Data Scientist,15.57
Tier 1,5.28,1,0,0,0,1,Docker,0,1,0,44.7,Junior Developer,3.73
Tier 3,5.92,0,3,1,0,4,"DSA, HTML/CSS, JavaScript, Java",1,1,2,50.9,Web Developer,5.7
Tier 1,5.99,1,2,0,1,3,"Machine Learning, TensorFlow, Linux",2,0,1,57.7,Web Developer,5.86
Tier 3,5.69,0,0,0,2,2,"Django, Deep Learning, Git",1,1,1,54.1,Web Developer,5.74
Tier 2,8.21,1,1,0,0,2,"Django, AWS",0,2,0,51.7,DevOps Engineer,10.2
Tier 2,6.1,0,5,0,2,5,"React, Git, Docker",0,2,1,40.3,Software Engineer,8.21
Tier 3,8.41,3,3,0,1,6,"SQL, Django, JavaScript, TensorFlow, Java",1,2,2,68.1,Backend Developer,17.72
Tier 3,4.9,2,4,1,2,5,AWS,0,1,0,32.0,Junior Developer,3.69
Tier 2,6.75,1,1,1,0,2,"SQL, HTML/CSS, TensorFlow",1,0,2,52.7,Web Developer,9.72
Tier 2,8.85,1,0,0,4,2,"Java, DSA, SQL, PyTorch",2,1,1,80.5,Data Scientist,23.87
Tier 1,6.54,2,1,0,4,3,"Node.js, Docker, SQL",0,2,1,56.3,Backend Developer,7.7
Tier 3,5.5,2,2,0,3,0,"Node.js, Django, Machine Learning",1,2,0,43.9,Web Developer,5.64
Tier 2,7.83,4,2,2,1,1,"Node.js, Deep Learning",1,1,0,59.2,Data Scientist,16.17
Tier 1,6.75,1,2,0,3,2,"DSA, Java, React, Docker, JavaScript",1,3,1,47.1,Software Engineer,10.42
Tier 2,6.14,4,3,0,1,4,"Deep Learning, Django, Excel, Git",1,1,2,39.5,Data Analyst,10.26
Tier 3,6.66,1,1,0,1,1,"PyTorch, JavaScript, React",1,1,1,48.3,Web Developer,10.19
Tier 1,5.36,1,0,2,0,2,"TensorFlow, Docker, Node.js, PyTorch",2,2,0,46.9,Junior Developer,4.02
Tier 1,6.86,2,2,1,1,2,"Node.js, Machine Learning, Java, PyTorch, JavaScript",2,2,1,58.9,ML Engineer,10.37
Tier 3,8.83,2,2,0,0,2,"Django, Node.js, DSA, Docker, TensorFlow",2,3,0,70.5,ML Engineer,23.51
Tier 2,6.17,0,3,0,1,6,"Git, JavaScript",0,0,2,38.2,Web Developer,6.07
Tier 1,5.61,3,1,1,1,1,"PyTorch, Excel, SQL",1,0,2,35.3,Web Developer,6.33
Tier 2,9.14,2,4,0,2,2,"Node.js, Django, AWS",0,3,0,66.7,DevOps Engineer,10.67
Tier 3,8.28,2,1,0,1,0,TensorFlow,1,0,0,60.4,Data Scientist,12.46
Tier 1,7.04,0,2,0,1,3,"AWS, Git",0,1,1,49.2,DevOps Engineer,10.75
Tier 2,8.76,0,3,0,0,3,"Django, Deep Learning",1,1,0,62.9,Data Scientist,24.22
Tier 3,5.45,4,2,0,1,3,"TensorFlow, Excel, Docker",1,1,1,39.5,Junior Developer,4.78
Tier 2,7.58,3,2,1,1,2,"Python, Linux, Java, TensorFlow, Machine Learning",2,2,1,57.6,Data Scientist,16.36
Tier 1,7.67,1,3,0,2,3,PyTorch,1,0,0,61.7,Data Scientist,15.29
Tier 2,5.06,0,3,0,1,1,Machine Learning,1,0,0,30.6,Junior Developer,5.22
Tier 3,6.56,1,4,1,1,5,"Excel, Linux, Docker",0,1,2,45.4,DevOps Engineer,7.98
Tier 1,9.64,1,1,0,2,4,"Linux, DSA, Deep Learning, Git, Python",2,1,2,75.6,Data Scientist,24.56
Tier 1,7.67,0,0,0,0,2,"React, Node.js, AWS, Java, Deep Learning",1,4,0,59.7,Software Engineer,15.94
Tier 2,6.46,0,0,0,0,0,AWS,0,1,0,36.7,Software Engineer,6.42
Tier 2,8.75,1,1,0,0,2,"Deep Learning, PyTorch, Java, Python",2,2,0,71.4,Data Scientist,24.82
Tier 3,5.73,2,5,1,3,2,"AWS, React",0,2,0,43.0,Web Developer,4.71
Tier 2,5.52,0,1,0,2,2,"Java, Machine Learning, HTML/CSS",1,1,1,38.5,Web Developer,5.89
Tier 3,7.12,1,1,1,2,4,"Node.js, DSA, Git, TensorFlow, Python",2,2,1,68.0,ML Engineer,16.19
Tier 2,7.44,2,2,2,1,0,"Linux, Django, JavaScript, Machine Learning",1,1,2,57.9,Data Scientist,16.11
Tier 1,7.91,0,0,1,4,1,Docker,0,1,0,57.7,DevOps Engineer,10.46
Tier 2,8.58,0,1,1,2,3,"HTML/CSS, TensorFlow, PyTorch, Django, AWS",2,2,1,67.4,Data Scientist,23.93
Tier 2,6.62,1,1,4,2,2,"Deep Learning, Java",1,1,0,47.4,Software Engineer,9.91
Tier 2,5.1,0,0,1,2,1,"TensorFlow, HTML/CSS, Django, AWS",1,2,1,40.5,Junior Developer,4.56
Tier 2,5.39,1,3,0,2,1,"Linux, TensorFlow, React, Deep Learning",2,1,1,46.2,Junior Developer,4.54
Tier 3,7.09,1,1,0,2,4,"Docker, HTML/CSS, Excel, JavaScript, PyTorch",1,1,3,49.2,Web Developer,14.67
Tier 3,4.83,2,1,0,1,4,Linux,0,0,1,29.2,Junior Developer,3.33
Tier 1,8.2,2,4,2,1,2,"SQL, HTML/CSS, Java",0,1,2,62.4,Backend Developer,10.76
Tier 2,5.54,1,1,1,3,2,"Deep Learning, Git, SQL",1,0,2,40.9,Web Developer,5.4
Tier 2,7.18,2,0,1,3,2,"Python, Deep Learning, PyTorch",2,1,0,53.3,ML Engineer,16.25
Tier 3,5.98,1,2,0,3,3,"Java, HTML/CSS, SQL",0,1,2,41.5,Web Developer,4.6
Tier 3,8.25,1,2,1,2,0,"Git, Docker, React, PyTorch, Django",1,3,1,66.2,Software Engineer,16.26
Tier 2,7.3,0,1,0,0,1,PyTorch,1,0,0,50.4,Data Scientist,12.73
Tier 2,6.91,1,1,2,2,4,"HTML/CSS, Machine Learning, TensorFlow",2,0,1,49.5,Data Scientist,10.38
Tier 3,8.43,0,3,0,0,3,Deep Learning,1,0,0,58.8,Data Scientist,13.84
Tier 2,5.68,0,1,2,0,1,"Machine Learning, Git",1,0,1,37.6,Web Developer,6.08
Tier 1,9.87,1,1,0,2,0,"HTML/CSS, SQL, Deep Learning, Linux, React",1,1,3,71.2,Web Developer,15.06
Tier 1,6.81,1,1,2,2,4,"HTML/CSS, JavaScript",0,0,2,36.7,Web Developer,6.25
Tier 2,7.85,1,2,0,2,0,"Machine Learning, JavaScript, DSA, Deep Learning, SQL",3,0,2,69.3,Data Scientist,15.65
Tier 2,6.03,1,5,0,2,6,"React, Java",0,2,0,45.7,Software Engineer,8.32
Tier 1,7.85,0,1,2,1,3,"Node.js, Python, Deep Learning",1,2,0,48.5,Data Scientist,15.86
Tier 2,7.3,0,2,0,0,3,Node.js,0,1,0,39.3,Data Scientist,10.78
Tier 1,7.02,2,5,1,1,3,"PyTorch, Django, Excel, AWS, DSA",2,2,1,62.1,ML Engineer,16.44
Tier 2,6.28,1,1,2,3,1,Git,0,0,1,39.2,Software Engineer,6.4
Tier 2,6.1,0,1,1,1,1,HTML/CSS,0,0,1,48.4,Web Developer,6.15
Tier 1,6.02,1,1,0,2,1,"Linux, React, PyTorch, Deep Learning",2,1,1,40.2,Software Engineer,10.33
Tier 2,8.65,2,1,1,1,2,"Linux, Machine Learning, React, Docker",1,2,1,64.5,DevOps Engineer,20.26
Tier 3,6.27,1,2,0,1,0,"Python, HTML/CSS, Java, PyTorch, AWS",1,3,1,59.3,Software Engineer,9.77
Tier 1,6.54,2,4,1,3,2,"AWS, JavaScript, DSA",1,1,1,45.0,Software Engineer,10.06
Tier 3,6.97,0,0,2,0,0,"Django, Excel",0,1,1,52.5,Data Analyst,4.92
Tier 2,6.76,2,3,1,3,1,React,0,1,0,39.0,Software Engineer,8.09
Tier 3,6.72,0,1,1,3,1,"Python, DSA, Node.js, Git, PyTorch",2,2,1,53.7,Data Scientist,10.18
Tier 2,6.61,3,1,1,1,2,DSA,1,0,0,38.0,Software Engineer,10.01
Tier 2,8.41,0,2,1,2,3,Linux,0,0,1,61.3,DevOps Engineer,5.65
Tier 3,6.87,1,2,0,0,6,"PyTorch, JavaScript, Git",1,0,2,45.8,Web Developer,10.16
Tier 2,7.12,0,3,0,1,3,"TensorFlow, Linux, Excel",1,0,2,51.8,Data Scientist,15.72
Tier 3,5.26,1,0,2,2,3,Django,0,1,0,37.1,Junior Developer,3.45
Tier 2,6.55,3,2,0,0,1,"Python, Django, Node.js",0,3,0,41.2,Software Engineer,7.57
Tier 3,5.31,1,1,2,1,4,"Linux, Excel, Git",0,0,3,39.1,Junior Developer,3.66
Tier 2,5.95,3,3,1,1,5,"React, Python, Django",0,3,0,41.8,Web Developer,4.77
Tier 2,7.24,1,3,0,3,0,"HTML/CSS, Git, Node.js, SQL",0,1,3,49.2,Web Developer,10.45
Tier 2,4.55,0,3,1,1,2,"Machine Learning, DSA",2,0,0,34.3,Junior Developer,4.21
Tier 1,7.06,2,3,0,0,1,"Node.js, TensorFlow, Machine Learning",2,1,0,61.8,Data Scientist,15.8
Tier 3,7.94,0,4,0,2,1,"Java, React, Docker, TensorFlow",1,3,0,52.8,Software Engineer,16.25
Tier 2,4.18,3,7,0,1,2,"Linux, PyTorch, TensorFlow",2,0,1,40.1,Junior Developer,4.3
Tier 1,5.62,0,6,0,1,0,PyTorch,1,0,0,42.6,Web Developer,5.52
Tier 2,7.9,0,2,1,2,1,"HTML/CSS, Excel",0,0,2,55.5,Web Developer,5.71
Tier 2,7.51,0,0,0,0,1,"HTML/CSS, Linux, Python, Deep Learning",1,1,2,60.0,Data Scientist,15.36
Tier 1,9.75,0,2,0,5,4,"AWS, JavaScript, Git, React",0,2,2,65.9,Web Developer,10.45
Tier 2,6.29,2,1,2,2,2,"Java, Node.js, TensorFlow, JavaScript, Linux",1,2,2,55.7,Software Engineer,9.98
Tier 1,6.27,1,2,2,1,3,Linux,0,0,1,39.2,Software Engineer,6.47
Tier 3,8.36,1,2,1,0,1,"Python, Deep Learning",1,1,0,49.9,Data Scientist,12.79
Tier 3,7.8,1,2,1,3,2,"Django, Java, SQL, Linux",0,2,2,58.2,Backend Developer,10.28
Tier 3,6.73,0,2,0,1,5,"PyTorch, Java, Node.js, Django, Python",1,4,0,53.0,Software Engineer,10.4
Tier 3,8.15,2,1,0,1,0,"JavaScript, Excel, Node.js, Django, SQL",0,2,3,56.6,Data Analyst,10.31
Tier 2,7.26,1,6,1,0,2,"Python, Docker, Machine Learning, PyTorch, Git",2,2,1,57.0,Data Scientist,16.1
Tier 2,7.42,0,0,1,2,3,"Git, Docker",0,1,1,49.9,DevOps Engineer,10.22
Tier 2,4.84,1,1,0,1,0,"Git, PyTorch",1,0,1,36.2,Junior Developer,4.16
Tier 2,6.51,2,5,1,1,2,"Python, PyTorch, React, TensorFlow, Excel",2,2,1,47.0,ML Engineer,9.53
Tier 3,5.87,3,0,0,2,1,Linux,0,0,1,36.4,Web Developer,5.05
Tier 3,4.77,1,1,0,0,1,"Java, PyTorch",1,1,0,38.5,Junior Developer,4.57
Tier 2,4.93,0,1,2,3,1,"Node.js, DSA, HTML/CSS, Excel",1,1,2,40.1,Junior Developer,4.98
Tier 1,6.96,1,4,1,1,2,"JavaScript, Deep Learning, Git",1,0,2,58.7,Web Developer,10.29
Tier 2,5.42,1,1,0,3,3,"DSA, SQL, Docker",1,1,1,37.6,Junior Developer,4.65
Tier 2,7.88,2,2,1,3,4,"Java, Deep Learning",1,1,0,53.6,Data Scientist,16.14
Tier 2,7.46,0,4,0,2,1,Java,0,1,0,54.8,Software Engineer,10.0
Tier 3,7.68,2,2,0,2,4,"DSA, SQL",1,0,1,47.5,Software Engineer,14.3
Tier 3,4.35,3,1,2,1,3,HTML/CSS,0,0,1,30.8,Junior Developer,3.6
Tier 2,5.79,1,3,0,2,0,"Machine Learning, Node.js, Python",1,2,0,39.6,Junior Developer,5.41
Tier 2,6.09,1,1,1,1,2,Deep Learning,1,0,0,48.7,Software Engineer,9.8
Tier 2,6.51,1,1,2,2,3,"HTML/CSS, Python, AWS, React",0,3,1,55.2,Software Engineer,8.05
Tier 2,6.53,2,1,2,1,0,"AWS, Python",0,2,0,46.7,Software Engineer,7.89
Tier 2,7.66,1,5,0,2,1,"AWS, Java, Machine Learning, HTML/CSS, JavaScript",1,2,2,54.2,Web Developer,15.56
Tier 2,6.75,1,3,2,2,3,"Docker, Deep Learning, Linux",1,1,1,49.7,DevOps Engineer,9.61
Tier 3,5.56,0,1,0,1,2,"React, Linux, Java",0,2,1,38.7,Web Developer,4.99
Tier 3,5.98,1,1,0,1,3,"Excel, React, PyTorch",1,1,1,44.0,Web Developer,6.75
Tier 2,6.7,1,1,0,4,3,"Machine Learning, SQL, Python, Linux, PyTorch",2,1,2,58.6,Data Scientist,9.84
Tier 3,6.28,1,1,1,2,2,"SQL, PyTorch",1,0,1,48.9,Data Analyst,10.02
Tier 3,8.02,0,3,0,1,0,"Linux, JavaScript",0,0,2,59.2,Web Developer,6.2
Tier 3,7.6,0,0,0,1,2,"TensorFlow, React, Docker",1,2,0,52.5,Data Scientist,12.66
Tier 2,7.7,1,3,1,0,2,HTML/CSS,0,0,1,58.9,Web Developer,6.11
Tier 1,5.81,0,0,1,1,5,"Git, HTML/CSS, Django",0,1,2,39.3,Web Developer,4.89
Tier 2,6.73,0,2,2,0,2,"Python, Docker",0,2,0,47.0,Backend Developer,8.25
Tier 1,5.82,2,1,7,3,2,"Machine Learning, PyTorch, Python",2,1,0,54.9,Junior Developer,6.04
Tier 3,7.4,1,2,0,3,1,"Linux, Machine Learning",1,0,1,57.4,Data Scientist,12.9
Tier 2,7.88,3,6,1,0,5,"React, TensorFlow, DSA, Deep Learning",3,1,0,54.2,ML Engineer,15.69
Tier 2,6.26,0,1,1,1,1,"DSA, Machine Learning, PyTorch",3,0,0,55.4,Software Engineer,10.05
Tier 2,6.42,0,1,0,0,1,"Machine Learning, SQL, AWS, Excel, DSA",2,1,2,70.3,Data Analyst,9.75
Tier 2,5.24,2,1,1,1,2,Java,0,1,0,42.3,Junior Developer,3.6
Tier 1,7.0,2,0,3,1,1,"Node.js, HTML/CSS, React, Linux, Docker",0,3,2,48.9,Web Developer,9.84
Tier 1,9.78,1,3,0,0,2,"Excel, Linux, Node.js",0,1,2,72.3,Data Analyst,10.08
Tier 2,5.73,0,2,0,1,0,AWS,0,1,0,40.1,Web Developer,4.8
Tier 2,8.11,1,2,0,0,1,"Machine Learning, Git",1,0,1,65.3,Data Scientist,18.06
Tier 2,7.76,0,3,1,1,2,"React, Java, AWS, SQL",0,3,1,51.7,Software Engineer,10.71
Tier 2,4.0,1,7,1,3,1,JavaScript,0,0,1,25.1,Junior Developer,3.51
Tier 1,8.44,1,3,1,2,0,"Git, SQL, TensorFlow, Docker, Node.js",1,2,2,59.6,Backend Developer,17.49
Tier 3,5.52,3,2,1,1,2,SQL,0,0,1,42.5,Web Developer,4.53
Tier 3,8.1,2,3,0,5,2,"JavaScript, Deep Learning, PyTorch, Node.js, Java",2,2,1,61.6,Data Scientist,21.18
Tier 3,7.14,1,4,0,0,1,PyTorch,1,0,0,51.7,Data Scientist,11.96
Tier 2,5.26,2,2,0,0,1,HTML/CSS,0,0,1,39.3,Junior Developer,3.7
Tier 3,5.94,1,5,0,0,2,"JavaScript, HTML/CSS, Deep Learning",1,0,2,48.6,Web Developer,5.61
Tier 2,5.66,1,3,1,0,1,"TensorFlow, Machine Learning, Node.js, Git",2,1,1,44.2,Web Developer,6.14
Tier 3,8.05,1,2,0,0,0,HTML/CSS,0,0,1,50.5,Web Developer,6.68
Tier 3,7.22,1,1,0,1,2,Python,0,1,0,43.7,Data Scientist,7.5
Tier 3,7.07,2,2,1,0,2,"Django, Deep Learning, Linux",1,1,1,54.1,Data Scientist,12.78
Tier 3,6.23,1,3,0,0,3,"Docker, Excel",0,1,1,48.2,Data Analyst,7.62
Tier 2,5.43,1,3,0,2,1,"Machine Learning, HTML/CSS, SQL",1,0,2,44.4,Junior Developer,4.35
Tier 3,6.56,1,3,0,0,4,"Machine Learning, JavaScript, HTML/CSS, SQL",1,0,3,51.6,Web Developer,9.83
Tier 3,7.18,0,0,1,0,1,"Linux, PyTorch, HTML/CSS, AWS",1,1,2,55.9,DevOps Engineer,9.7
Tier 3,6.53,1,4,1,1,2,HTML/CSS,0,0,1,49.5,Web Developer,6.28
Tier 2,6.2,1,4,1,2,3,"TensorFlow, Java, PyTorch",2,1,0,44.9,Software Engineer,9.89
Tier 1,9.39,0,2,0,1,3,"Linux, Node.js",0,1,1,66.1,DevOps Engineer,10.27
Tier 3,6.5,1,7,1,2,1,"DSA, Django, Node.js, Docker",1,3,0,43.3,Software Engineer,10.17
Tier 2,7.05,2,1,0,2,3,"Linux, Python, Docker",0,2,1,56.3,DevOps Engineer,10.71
Tier 3,6.19,0,1,2,1,3,"Git, Machine Learning",1,0,1,45.9,Software Engineer,7.97
Tier 1,7.68,1,3,0,1,1,"PyTorch, HTML/CSS, Docker, Machine Learning, DSA",3,1,1,58.9,Data Scientist,15.6
Tier 2,8.28,0,1,0,1,0,"Python, AWS",0,2,0,57.7,Data Scientist,10.27
Tier 2,6.38,2,1,1,1,2,"Docker, React",0,2,0,54.9,Software Engineer,7.76
Tier 2,6.61,0,2,0,2,4,"Git, HTML/CSS, Node.js, PyTorch",1,1,2,55.0,Web Developer,9.78
Tier 2,6.87,1,6,1,2,3,"SQL, Deep Learning, Excel, TensorFlow",2,0,2,58.3,Data Scientist,9.83
Tier 2,6.58,1,3,1,3,0,"JavaScript, AWS",0,1,1,51.6,Web Developer,7.94
Tier 3,7.53,0,3,1,1,5,"DSA, Linux, Excel, PyTorch",2,0,2,66.3,Data Scientist,15.29
Tier 2,5.64,0,2,2,1,2,"Linux, SQL, Node.js, Docker",0,2,2,47.6,Web Developer,4.68
Tier 2,5.65,0,2,0,3,4,"Deep Learning, React",1,1,0,46.5,Web Developer,6.18
Tier 2,8.69,1,1,1,3,7,"DSA, HTML/CSS",1,0,1,56.2,Software Engineer,22.19
Tier 3,7.45,1,4,0,2,0,"Excel, Deep Learning, Django, Machine Learning",2,1,1,63.4,ML Engineer,15.78
Tier 3,6.56,0,2,0,2,3,Python,0,1,0,50.3,Software Engineer,7.22
Tier 3,7.92,1,6,0,2,2,"Node.js, Deep Learning, Java, Excel, Docker",1,3,1,54.5,Backend Developer,15.97
Tier 3,8.51,1,7,1,0,3,"React, Docker, Machine Learning, Deep Learning, Git, Python",2,3,1,68.8,Data Scientist,22.91
Tier 3,8.42,0,2,0,3,1,"Docker, TensorFlow, Linux, Python",1,2,1,61.6,Data Scientist,15.53
Tier 2,8.83,2,3,0,0,4,Django,0,1,0,52.2,Data Scientist,10.53
Tier 3,6.94,0,0,0,1,1,"TensorFlow, DSA, Git",2,0,1,53.1,ML Engineer,9.75
Tier 2,7.7,5,2,0,1,2,"Django, HTML/CSS, Docker",0,2,1,54.5,Web Developer,10.89
Tier 2,6.11,0,1,2,2,3,"Git, Java, Excel, Python, TensorFlow",1,2,2,41.3,Software Engineer,10.2
Tier 1,6.53,1,4,3,2,4,"Java, TensorFlow, DSA, AWS, Python",2,3,0,50.0,Data Scientist,10.18
Tier 3,5.7,1,0,0,2,1,"TensorFlow, JavaScript, Git, AWS",1,1,2,40.5,Web Developer,5.89
Tier 2,7.52,0,2,2,1,2,"SQL, JavaScript, Linux, HTML/CSS",0,0,4,35.9,Web Developer,5.94
Tier 2,10.0,0,4,2,1,2,"JavaScript, Node.js",0,1,1,61.8,Web Developer,10.04
Tier 1,6.43,2,2,1,2,3,"React, JavaScript, AWS",0,2,1,36.3,Web Developer,8.12
Tier 2,8.3,1,3,1,2,2,TensorFlow,1,0,0,61.6,Data Scientist,18.76
Tier 3,7.02,1,1,2,0,4,"Linux, PyTorch, Excel",1,0,2,50.8,Data Analyst,10.72
Tier 3,6.32,1,0,1,2,0,"JavaScript, AWS",0,1,1,49.1,Web Developer,6.27
Tier 1,7.07,1,3,0,0,0,"SQL, Java, React, DSA, AWS",1,3,1,59.4,Software Engineer,15.34
Tier 2,7.11,1,1,2,2,4,"Django, React, JavaScript",0,2,1,57.4,Web Developer,10.41
Tier 2,5.56,1,1,0,0,1,Linux,0,0,1,41.9,Web Developer,4.91
Tier 1,8.49,0,1,0,0,1,"DSA, Deep Learning, SQL, JavaScript, React, TensorFlow",3,1,2,68.5,ML Engineer,23.51
Tier 1,5.69,1,1,2,1,3,"DSA, Python, Linux",1,1,1,47.6,Junior Developer,6.23
Tier 3,7.42,2,4,0,0,0,SQL,0,0,1,47.7,Data Analyst,6.04
Tier 2,8.58,2,2,1,2,2,React,0,1,0,63.1,Software Engineer,10.91
Tier 2,7.14,1,2,1,1,0,"PyTorch, HTML/CSS, Node.js, Python",1,2,1,57.6,Data Scientist,16.37
Tier 2,7.17,1,1,1,3,2,"Excel, Node.js, Machine Learning",1,1,1,53.8,Data Scientist,16.23
Tier 3,8.39,1,1,0,1,1,"Deep Learning, Machine Learning, AWS, Docker, Django, Node.js",2,4,0,68.4,ML Engineer,19.81
Tier 3,8.89,0,3,1,1,2,"Python, SQL, DSA, JavaScript, AWS, Git",1,2,3,72.5,Software Engineer,19.14
Tier 2,9.41,0,1,3,1,2,"Docker, React",0,2,0,58.5,Software Engineer,10.57
Tier 3,4.1,1,4,2,0,5,Linux,0,0,1,28.5,Junior Developer,3.18
Tier 2,9.39,0,1,1,1,0,"Docker, Machine Learning, React",1,2,0,70.8,Data Scientist,22.67
Tier 3,5.77,2,3,0,2,5,"HTML/CSS, Django, React",0,2,1,40.7,Web Developer,4.29
Tier 3,4.45,1,1,0,0,1,"TensorFlow, AWS, Python",1,2,0,28.0,Junior Developer,4.15
Tier 3,6.11,1,2,1,0,2,"Django, JavaScript, TensorFlow",1,1,1,39.6,Web Developer,9.38
Tier 3,5.54,0,1,1,2,2,Linux,0,0,1,32.6,Web Developer,5.06
Tier 3,5.58,0,4,1,0,2,Machine Learning,1,0,0,45.7,Web Developer,6.06
Tier 1,6.48,2,3,1,1,1,"TensorFlow, React, SQL, Java, Excel",1,2,2,46.7,Software Engineer,9.92
Tier 3,9.23,0,3,0,1,0,"SQL, Git, PyTorch",1,0,2,67.8,Data Analyst,13.53
Tier 2,5.51,0,3,1,1,2,HTML/CSS,0,0,1,46.9,Web Developer,4.5
Tier 1,4.0,1,0,2,2,3,"Git, Machine Learning, Python",1,1,1,35.8,Junior Developer,4.63
Tier 3,5.91,2,3,0,0,4,"SQL, Excel, Linux, Machine Learning",1,0,3,51.5,Web Developer,5.95
Tier 2,6.87,4,1,0,2,1,"JavaScript, Linux, PyTorch, Django",1,1,2,52.1,Web Developer,10.31
Tier 2,8.07,0,1,0,3,0,"Git, DSA, JavaScript",1,0,2,59.9,Software Engineer,17.28
Tier 2,8.41,1,3,0,1,1,"Git, AWS, Excel, Machine Learning, Java",1,2,2,62.8,Data Scientist,23.31
Tier 1,7.57,0,2,0,1,3,React,0,1,0,56.7,Software Engineer,10.5
Tier 2,5.68,1,2,0,1,1,Git,0,0,1,45.5,Web Developer,4.19
Tier 3,6.19,1,4,2,5,1,"HTML/CSS, SQL, Linux, Python",0,1,3,31.7,Data Analyst,8.19
Tier 2,6.18,3,2,1,1,2,"Linux, Machine Learning",1,0,1,57.2,Software Engineer,10.39
Tier 2,6.85,0,1,1,1,1,"DSA, PyTorch, Java, HTML/CSS",2,1,1,48.2,ML Engineer,9.95
Tier 2,7.6,2,1,1,3,0,"Excel, Node.js",0,1,1,54.7,Data Analyst,10.5
Tier 2,8.05,0,2,0,1,4,"Node.js, Git, Django, Excel",0,2,2,58.8,Data Analyst,10.28
Tier 2,6.39,0,0,0,2,0,"DSA, Excel",1,0,1,51.0,Software Engineer,10.07
Tier 2,6.38,1,1,1,2,1,"HTML/CSS, Machine Learning, Docker, Linux, Java",1,2,2,56.1,Backend Developer,9.94
Tier 3,6.73,0,3,1,3,3,"React, Node.js, JavaScript",0,2,1,48.4,Web Developer,7.87
Tier 2,7.78,0,0,1,4,5,"React, HTML/CSS",0,1,1,48.7,Web Developer,9.86
Tier 2,6.19,1,2,0,2,2,"Deep Learning, SQL",1,0,1,38.5,Data Analyst,9.98
Tier 2,7.92,2,2,1,0,0,"JavaScript, PyTorch, Django, Node.js, Linux",1,2,2,56.1,Web Developer,15.43
Tier 2,7.79,0,1,1,0,4,"Linux, Docker",0,1,1,61.7,DevOps Engineer,10.86
Tier 1,5.91,1,1,1,2,1,"SQL, DSA, Docker, TensorFlow",2,1,1,42.0,Web Developer,5.68
Tier 1,7.51,0,1,0,3,2,"Java, AWS, Django",0,3,0,51.5,Software Engineer,10.33
Tier 3,5.64,0,2,1,1,3,"Java, HTML/CSS, Linux, Django",0,2,2,39.3,Web Developer,5.32
Tier 3,4.92,0,0,1,3,3,"Node.js, Deep Learning, Java, Django",1,3,0,44.0,Junior Developer,5.34
Tier 3,9.41,1,1,1,1,2,"HTML/CSS, Node.js",0,1,1,66.7,Web Developer,10.4
Tier 1,7.14,1,6,0,4,1,"Python, Machine Learning, Docker, JavaScript",1,2,1,55.7,Data Scientist,15.59
Tier 3,7.93,2,0,1,1,1,Python,0,1,0,48.8,Data Scientist,7.92
Tier 3,6.67,0,2,0,0,3,"Git, Excel",0,0,2,50.2,Data Analyst,6.65
Tier 1,7.13,2,5,0,1,3,Linux,0,0,1,49.4,DevOps Engineer,6.61
Tier 2,6.56,2,1,1,3,1,"Excel, DSA, HTML/CSS, JavaScript",1,0,3,46.0,Web Developer,9.82
Tier 2,5.93,1,0,3,0,4,"Django, Git, JavaScript, DSA",1,1,2,52.4,Web Developer,5.97
Tier 3,6.24,3,3,1,2,1,"HTML/CSS, TensorFlow, Linux",1,0,2,52.0,Web Developer,9.57
Tier 2,7.49,1,4,1,0,1,"DSA, Excel, Node.js, Deep Learning, Java",2,2,1,63.2,Data Scientist,15.92
Tier 2,7.01,3,3,0,0,1,"Java, JavaScript, PyTorch, Linux, React",1,2,2,48.5,Software Engineer,15.92
Tier 2,6.62,1,5,0,1,1,"Java, Git, DSA",1,1,1,47.7,Software Engineer,9.71
Tier 2,7.59,0,4,0,1,1,"SQL, PyTorch",1,0,1,54.1,Data Analyst,12.51
Tier 3,5.5,1,2,0,1,2,"JavaScript, AWS",0,1,1,36.4,Web Developer,4.97
Tier 2,5.79,2,1,1,2,2,HTML/CSS,0,0,1,42.9,Web Developer,4.63
Tier 2,6.85,0,3,2,0,1,"Node.js, Excel",0,1,1,52.6,Data Analyst,8.24
Tier 3,6.99,1,2,1,4,4,"TensorFlow, Deep Learning",2,0,0,52.3,ML Engineer,9.97
Tier 3,7.18,2,1,0,2,2,"Python, Java, Django, Git",0,3,1,54.0,Software Engineer,10.98
Tier 2,6.65,1,1,2,1,0,"Python, Git",0,1,1,44.5,Software Engineer,7.38
Tier 1,6.99,2,2,1,3,6,Node.js,0,1,0,41.9,Software Engineer,7.43
Tier 3,5.52,1,0,0,2,2,"Git, Docker, Java",0,2,1,42.7,Web Developer,4.76
Tier 3,5.93,0,5,1,2,2,"Excel, JavaScript, AWS, Node.js",0,2,2,28.0,Web Developer,4.59
Tier 3,6.31,1,1,0,2,1,Git,0,0,1,42.4,Software Engineer,6.02
Tier 1,8.19,3,3,0,5,2,Machine Learning,1,0,0,64.4,Data Scientist,24.39
Tier 3,6.18,1,1,1,3,2,"Docker, Python",0,2,0,47.5,Backend Developer,7.07
Tier 1,8.59,0,1,1,1,2,"Deep Learning, AWS, TensorFlow, HTML/CSS, Git",2,1,2,70.0,ML Engineer,23.85
